Geneid,CZ_in vitro_1,CZ_in vitro_2,CZ_in vitro_3,CZ_0dpi_1,CZ_0dpi_2,CZ_0dpi_3,CZ_1dpi_1,CZ_1dpi_2,CZ_1dpi_3,CZ_3dpi_1,CZ_3dpi_2,CZ_3dpi_3,CZ_6dpi_1,CZ_6dpi_2,CZ_6dpi_3
KAM3415020.1,812,589,660,0,0,12,6,13,4,5,10,9,8,4,22
KAM3415021.1,3873,1881,3774,2,0,0,2,2,2,4,12,5,4,22,6
KAM3415022.1,832,843,1147,2,4,0,2,4,2,0,0,10,5,6,10
KAM3415023.1,339,215,493,0,0,0,0,0,2,4,8,2,10,0,5
KAM3415024.1,731,671,645,4,4,6,0,12,6,0,0,4,9,4,2
KAM3415025.1,533,521,690,12,0,0,2,4,0,2,6,2,4,7,4
KAM3415026.1,832,539,1375,5,0,3,10,7,6,13,9,10,8,18,12
KAM3415027.1,5777,5236,4637,31,44,30,27,33,10,15,11,12,74,75,74
KAM3415028.1,14452,15279,10083,6,16,18,4,2,6,10,4,20,13,14,27
KAM3415030.1,8498,7843,8366,9,4,6,5,8,2,12,20,25,14,22,41
KAM3415032.1,215,133,233,0,4,0,0,1,0,2,0,0,0,0,3
KAM3415033.1,3344,2674,4103,12,16,18,23,14,26,37,37,38,75,45,98
KAM3415034.1,808,796,944,2,8,0,6,5,2,6,14,14,6,2,6
KAM3415035.1,937,856,1356,0,0,0,0,0,0,0,2,0,7,0,2
KAM3415036.1,171,230,108,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415037.1,4320,4102,3075,6,16,24,10,8,6,12,13,20,14,16,13
KAM3415038.1,1806,1657,2239,2,4,12,8,20,16,24,10,14,23,34,39
KAM3415039.1,412,335,456,0,0,0,2,8,8,0,4,2,15,6,24
KAM3415040.1,459,424,590,0,4,3,5,3,1,0,10,4,0,2,1
KAM3415041.1,1184,1018,1113,0,0,0,8,4,5,4,5,0,2,1,5
KAM3415042.1,864,1055,838,4,4,6,6,4,3,1,4,6,10,6,11
KAM3415043.1,1359,1260,1370,4,8,6,2,4,3,10,12,10,3,4,5
KAM3415044.1,14219,14237,20079,26,32,36,36,41,34,48,34,42,127,98,100
KAM3415045.1,439,512,924,0,0,0,0,4,8,0,6,4,6,3,4
KAM3415046.1,377,349,406,0,4,0,8,2,2,2,4,2,2,12,5
KAM3415047.1,4547,3046,4383,20,0,24,14,11,36,20,18,20,34,34,75
KAM3415048.1,818,973,858,2,0,0,4,4,0,12,0,7,8,18,6
KAM3415049.1,1829,2353,2271,2,12,12,8,0,2,0,6,4,23,34,21
KAM3415050.1,29,16,45,0,0,0,0,0,0,0,1,0,0,0,0
KAM3415051.1,50,25,83,0,0,0,0,0,7,3,0,2,0,1,0
KAM3415052.1,43,52,65,0,0,0,0,0,1,1,0,4,0,3,0
KAM3415053.1,63,87,96,0,0,0,0,0,0,0,2,0,2,0,2
KAM3415054.1,1873,1594,2024,6,8,6,8,6,8,16,6,6,10,5,4
KAM3415055.1,19974,15331,15448,12,22,30,6,12,5,9,4,11,65,29,46
KAM3415056.1,26,37,40,0,0,0,0,0,0,4,0,0,1,0,0
KAM3415057.1,3609,3628,2562,20,16,18,4,10,12,10,8,22,39,35,33
KAM3415058.1,100,91,118,2,0,6,4,2,2,1,0,1,0,2,4
KAM3415059.1,1887,1420,1961,2,4,0,16,16,16,24,2,18,13,40,15
KAM3415060.1,275,223,410,4,4,12,2,2,0,0,0,7,2,4,6
KAM3415061.1,946,797,668,0,0,0,0,2,0,4,2,5,7,6,4
KAM3415062.1,5352,5592,4763,32,16,42,10,16,12,8,17,27,41,35,39
KAM3415063.1,13682,14281,13622,14,32,30,16,32,32,60,84,101,53,37,50
KAM3415064.1,4856,4194,4845,10,8,15,30,48,20,47,94,60,40,20,34
KAM3415065.1,76,82,82,0,0,0,0,0,0,0,2,0,0,2,2
KAM3415066.1,528,613,583,0,0,0,0,0,0,0,0,0,0,0,2
KAM3415067.1,445,493,516,2,0,0,0,0,5,4,3,4,4,9,10
KAM3415068.1,629,443,792,8,0,0,4,3,4,5,12,4,12,9,13
KAM3415069.1,5000,4242,3885,6,16,12,3,12,16,7,17,11,19,16,23
KAM3415070.1,2425,2647,2540,8,0,12,2,2,0,4,4,12,19,18,20
KAM3415071.1,300,369,486,0,0,0,8,4,15,3,8,0,5,10,10
KAM3415072.1,11866,9453,13559,32,28,72,92,104,96,65,54,49,297,247,338
KAM3415073.1,1341,1482,1461,12,8,6,7,14,7,29,4,5,26,16,26
KAM3415074.1,15824,16843,22237,43,28,33,27,43,23,60,78,52,92,62,130
KAM3415075.1,703,710,1352,0,0,0,4,8,4,2,10,5,6,7,11
KAM3415076.1,2467,2046,2789,6,0,12,10,23,25,22,6,20,31,51,36
KAM3415077.1,2023,2033,1566,4,16,0,0,8,2,2,8,3,19,8,28
KAM3415078.1,337,331,470,3,0,18,0,0,0,0,0,2,4,5,6
KAM3415079.1,11015,10347,10140,33,22,60,17,28,31,17,23,13,60,63,141
KAM3415080.1,9232,10422,11815,10,20,12,0,4,4,12,8,6,4,4,8
KAM3415081.1,1041,1489,994,10,4,6,4,3,9,8,2,10,5,6,12
KAM3415082.1,597,594,529,0,0,0,8,0,2,0,0,0,10,4,15
KAM3415083.1,1894,2302,2019,8,12,6,2,2,5,20,14,14,18,10,23
KAM3415084.1,2511,2216,2894,6,4,3,8,8,11,8,6,16,31,55,77
KAM3415086.1,178,98,147,0,0,0,2,4,4,4,0,0,0,2,9
KAM3415088.1,60,34,51,0,0,0,0,0,0,1,0,0,0,0,0
KAM3415089.1,571,620,1280,1,0,0,0,0,0,0,5,1,0,0,1
KAM3415090.1,1984,2013,2069,4,8,0,6,0,0,5,0,4,4,4,5
KAM3415091.1,9999,8727,9400,12,10,27,18,19,10,16,26,35,51,45,44
KAM3415092.1,2810,2780,1895,0,0,0,0,2,0,0,0,2,2,4,8
KAM3415093.1,2485,2401,3337,1,16,0,0,7,0,10,2,7,4,0,2
KAM3415095.1,3227,2498,7179,7,12,12,0,0,6,6,3,6,0,0,7
KAM3415096.1,103,125,116,1,0,0,1,2,0,0,0,0,2,0,0
KAM3415097.1,2459,2014,2338,10,4,0,18,8,10,13,16,9,32,33,32
KAM3415098.1,1217,1332,832,2,0,6,2,0,1,5,2,2,4,2,3
KAM3415099.1,129410,116622,104792,72,82,96,65,101,58,214,337,348,115,131,200
KAM3415100.1,17949,14078,22026,10,6,18,4,1,1,12,11,9,4,12,2
KAM3415104.1,45,32,42,0,0,0,0,1,0,0,0,0,0,0,0
KAM3415105.1,5810,5254,4919,8,22,3,8,17,5,11,2,8,10,21,19
KAM3415106.1,144,156,343,0,0,0,0,0,0,3,0,0,3,5,3
KAM3415107.1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415108.1,21,28,25,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415109.1,1545,1815,2460,0,0,0,2,3,0,4,5,8,12,6,17
KAM3415110.1,1277,1646,1149,0,4,6,0,2,0,4,7,6,0,8,2
KAM3415111.1,467,512,555,2,4,0,6,4,0,8,2,6,8,2,11
KAM3415112.1,1463,1124,3027,0,8,0,4,14,4,14,15,31,10,8,14
KAM3415113.1,784,484,929,1,0,0,2,2,2,4,4,2,1,2,0
KAM3415115.1,154,106,244,0,0,0,2,0,6,2,2,2,2,0,1
KAM3415117.1,1600,1410,1598,5,0,0,3,5,12,9,8,11,12,16,22
KAM3415118.1,3139,3931,1766,0,4,0,2,2,0,4,8,2,9,2,9
KAM3415120.1,229,308,204,0,0,6,0,2,0,0,1,2,0,9,1
KAM3415121.1,1060,1139,1325,6,12,0,0,2,0,0,4,6,6,6,8
KAM3415122.1,612,753,1103,0,0,0,0,1,3,2,0,2,2,8,22
KAM3415123.1,1821,1808,2391,0,6,0,4,0,0,2,0,3,2,1,14
KAM3415124.1,984,1063,888,11,2,6,8,2,4,7,12,5,11,11,15
KAM3415125.1,51,51,76,1,0,0,0,0,0,0,1,0,0,0,0
KAM3415127.1,776,708,707,0,4,0,2,1,2,2,0,4,4,4,11
KAM3415128.1,338,432,299,0,0,0,0,0,0,0,1,1,0,1,0
KAM3415129.1,1307,1294,1069,0,4,0,0,4,4,6,6,10,2,6,3
KAM3415130.1,179,138,200,0,0,0,0,2,0,1,0,0,0,0,0
KAM3415131.1,1029,1047,763,0,0,0,0,0,0,0,0,0,1,0,6
KAM3415132.1,765,529,914,2,0,0,4,0,2,9,15,16,7,6,4
KAM3415133.1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415134.1,138,274,210,0,0,9,0,6,2,0,1,0,4,2,1
KAM3415135.1,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415136.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415137.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415138.1,75,139,147,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415139.1,2060,1931,2780,8,0,0,32,30,18,17,9,16,4,4,15
KAM3415140.1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415141.1,18,13,16,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415142.1,25,9,16,0,0,0,0,0,0,4,0,2,0,2,0
KAM3415143.1,86,77,366,0,4,0,0,2,2,5,2,2,0,0,4
KAM3415144.1,26,9,70,0,0,0,0,0,0,1,0,0,26,4,2
KAM3415145.1,153,178,776,0,0,0,0,0,0,0,0,4,80,14,20
KAM3415146.1,30,14,92,0,0,0,0,0,0,0,0,0,16,4,16
KAM3415147.1,11,8,19,0,0,0,0,0,0,0,0,0,2,0,6
KAM3415148.1,4,6,56,0,0,0,0,0,0,0,0,0,10,0,13
KAM3415149.1,10,6,60,0,0,0,0,0,0,0,0,0,16,10,10
KAM3415150.1,29,26,70,0,4,0,0,0,0,0,0,0,8,0,0
KAM3415152.1,2181,2587,2354,4,0,0,2,2,6,6,8,10,10,15,10
KAM3415153.1,2085,2042,2517,6,8,12,0,6,4,0,12,6,10,6,9
KAM3415154.1,425,380,1155,4,2,0,2,2,0,2,2,0,111,38,61
KAM3415155.1,7082,5527,10082,3,8,0,6,18,12,12,20,18,10,12,20
KAM3415156.1,56124,48613,48015,151,112,183,112,145,101,246,274,373,257,264,547
KAM3415157.1,851,788,1304,2,2,0,2,0,4,6,12,4,6,10,10
KAM3415159.1,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415160.1,565,310,694,0,0,0,2,0,2,1,2,2,2,6,5
KAM3415161.1,1059,1147,1657,10,32,30,2,4,12,4,9,18,20,19,35
KAM3415162.1,565,541,740,12,0,0,2,4,2,16,14,11,16,15,17
KAM3415164.1,33,15,56,0,0,0,0,0,0,2,0,0,0,0,2
KAM3415165.1,129,104,102,0,0,0,0,3,4,0,4,2,0,0,2
KAM3415166.1,30,30,50,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415167.1,34,40,51,2,0,0,0,2,0,0,2,4,0,0,0
KAM3415168.1,748,325,976,0,0,0,2,10,8,53,64,52,4,4,12
KAM3415169.1,14,22,42,0,0,0,0,2,0,2,0,0,0,0,0
KAM3415170.1,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415171.1,575,404,448,1,4,0,2,2,4,2,0,1,2,6,2
KAM3415172.1,884,640,2576,0,0,0,6,0,1,18,7,14,12,18,6
KAM3415173.1,7,2,4,0,0,0,0,0,0,0,0,0,2,2,2
KAM3415174.1,15271,13887,10503,79,48,90,5,12,8,12,24,17,594,599,1091
KAM3415177.1,3941,3804,2799,10,12,15,0,2,0,4,4,0,56,75,87
KAM3415178.1,1051,837,923,0,0,0,0,0,0,2,2,2,0,0,2
KAM3415179.1,16,12,8,0,0,0,0,0,0,0,0,0,0,2,2
KAM3415180.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415181.1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415182.1,440,456,672,2,4,0,0,0,4,0,1,4,1,1,6
KAM3415183.1,156,130,316,0,0,0,0,0,0,0,0,3,0,1,0
KAM3415184.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415185.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415186.1,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415187.1,2026,886,1473,0,0,0,0,2,0,0,2,4,0,4,6
KAM3415188.1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415189.1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415190.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415191.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415192.1,177,159,266,0,0,3,0,0,3,0,1,2,0,0,0
KAM3415193.1,4,12,9,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415194.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415195.1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415196.1,638,505,1037,2,8,0,0,2,0,5,0,5,10,0,0
KAM3415197.1,424,217,597,0,0,0,6,6,0,1,4,2,0,2,0
KAM3415198.1,445,329,489,0,0,0,4,0,6,4,2,4,2,6,0
KAM3415199.1,400,345,280,0,0,6,0,0,0,1,0,0,6,0,12
KAM3415200.1,705,850,1263,2,0,0,0,0,8,2,5,2,0,2,8
KAM3415201.1,4948,2941,3952,4,4,6,8,26,16,50,39,26,12,14,14
KAM3415202.1,55,65,40,2,0,0,0,5,0,0,0,0,0,0,0
KAM3415203.1,20963,10055,12591,0,0,0,1,11,4,23,24,40,0,5,6
KAM3415204.1,137,84,144,0,0,0,0,0,0,0,0,6,0,0,0
KAM3415205.1,9,13,11,0,0,0,0,0,0,0,0,0,0,0,0
KAM3415206.1,3,6,14,0,0,0,0,0,1,0,0,0,0,0,0
KAM3415207.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413634.1,593,331,1338,0,4,0,0,0,2,0,2,4,20,14,30
KAM3413635.1,159,84,239,0,8,0,0,0,2,0,6,6,8,0,2
KAM3413636.1,1970,2046,1994,9,0,6,10,6,4,6,11,6,22,34,34
KAM3413637.1,1985,2679,1790,4,0,0,2,6,8,8,2,5,24,17,16
KAM3413638.1,1055,1102,850,0,12,6,2,4,8,8,12,18,2,0,6
KAM3413639.1,24331,24474,31548,14,36,12,14,42,38,114,143,112,87,147,135
KAM3413641.1,11471,12831,18373,16,4,0,8,12,6,4,10,22,20,12,12
KAM3413642.1,249,315,781,0,4,0,0,0,0,0,0,2,0,4,0
KAM3413643.1,95,148,237,0,0,6,0,2,1,0,4,0,0,0,0
KAM3413644.1,68,54,130,0,0,0,1,0,0,0,0,0,0,0,2
KAM3413645.1,1922,1440,2675,2,4,0,0,9,0,8,26,24,20,20,20
KAM3413646.1,3099,3103,3439,12,16,18,6,16,21,20,6,17,14,24,26
KAM3413647.1,20,5,46,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413648.1,28,18,27,0,0,0,0,0,0,0,4,0,0,0,0
KAM3413649.1,85,45,64,0,0,0,0,2,0,0,0,0,0,3,0
KAM3413650.1,39,20,71,0,0,0,0,0,0,0,0,2,2,1,0
KAM3413651.1,187,98,328,0,0,0,2,1,0,8,2,2,4,2,2
KAM3413652.1,183,153,153,0,0,0,0,2,0,1,0,4,4,4,4
KAM3413653.1,455,316,394,0,2,3,0,0,1,1,0,0,1,0,1
KAM3413654.1,500,371,473,0,2,3,0,0,0,2,0,4,5,4,5
KAM3413655.1,582,283,748,0,4,6,0,0,0,0,0,4,0,0,3
KAM3413656.1,3818,4780,3055,12,16,6,6,8,5,12,18,16,6,10,20
KAM3413657.1,4651,4299,3813,16,20,6,10,22,4,12,6,10,8,18,28
KAM3413658.1,1224,1923,2138,0,0,12,2,4,0,0,0,3,4,3,12
KAM3413659.1,780,629,879,4,0,6,10,10,8,8,15,15,11,4,8
KAM3413660.1,121,92,364,0,4,0,2,0,0,2,0,6,2,4,14
KAM3413661.1,3698,2602,2988,10,16,24,18,18,14,20,16,22,22,38,25
KAM3413662.1,19,26,25,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413663.1,1299,1586,1422,2,0,6,0,2,8,16,6,8,0,2,9
KAM3413664.1,696,1009,814,3,4,0,2,0,2,0,2,2,6,4,8
KAM3413665.1,196,184,200,0,0,0,2,2,2,1,2,0,6,2,1
KAM3413666.1,153,152,216,4,0,3,0,3,0,2,2,6,3,4,0
KAM3413667.1,12,18,34,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413668.1,884,857,790,0,4,6,2,4,0,2,3,4,2,2,6
KAM3413669.1,201,143,397,0,0,0,2,0,0,0,3,0,0,2,0
KAM3413670.1,7467,9353,12287,14,8,18,2,0,0,0,0,0,8,8,5
KAM3413671.1,370,348,673,0,0,0,6,6,3,0,4,0,0,4,2
KAM3413672.1,155,160,146,2,0,0,0,2,0,2,6,0,4,2,3
KAM3413673.1,1617,1290,2813,4,0,0,2,0,1,0,10,4,0,0,0
KAM3413674.1,112,94,123,0,0,0,0,0,0,2,4,0,0,0,0
KAM3413675.1,26,18,44,0,0,0,0,0,0,0,4,2,2,0,0
KAM3413676.1,1810,1082,1032,2,0,0,0,4,6,0,4,0,4,2,4
KAM3413677.1,38,35,16,0,0,0,2,0,0,4,0,0,0,0,2
KAM3413678.1,15,37,34,0,0,0,0,0,0,2,0,0,0,0,2
KAM3413679.1,64,60,89,0,0,0,3,0,1,1,0,0,0,2,2
KAM3413680.1,150,108,286,0,0,0,0,0,0,0,0,0,0,2,0
KAM3413681.1,525,665,801,0,0,6,2,8,4,4,13,6,4,7,6
KAM3413682.1,2366,2384,2357,9,8,15,10,7,14,4,5,16,37,49,39
KAM3413683.1,1735,1717,1904,12,16,6,2,8,12,6,4,8,26,18,24
KAM3413684.1,1944,1706,1934,10,16,18,10,15,24,10,28,28,49,64,70
KAM3413685.1,11584,10707,10546,18,12,0,23,26,27,26,16,24,156,212,206
KAM3413686.1,250,251,200,2,4,6,0,2,6,2,0,0,2,0,4
KAM3413687.1,130,76,44,0,0,0,0,0,0,4,2,1,0,2,0
KAM3413688.1,22,10,12,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413689.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413690.1,230,191,350,2,4,0,0,0,4,2,2,0,6,0,2
KAM3413691.1,2389,1648,2377,0,0,24,6,28,6,6,5,14,22,8,26
KAM3413692.1,415,442,451,6,0,6,2,0,4,6,4,2,4,0,1
KAM3413693.1,187,151,206,0,0,0,5,4,0,2,4,2,4,12,9
KAM3413694.1,97,63,144,0,0,0,3,0,2,1,0,0,4,5,3
KAM3413695.1,2216,2168,2268,4,4,18,4,2,2,10,8,8,6,16,20
KAM3413696.1,5864,6252,7052,6,4,6,10,6,10,16,12,17,30,38,39
KAM3413697.1,192,165,314,0,0,0,0,0,0,0,0,0,2,2,1
KAM3413698.1,224,229,446,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413699.1,69,58,74,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413700.1,40,27,60,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413701.1,53,53,70,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413702.1,307,337,363,0,0,0,4,0,0,2,0,0,2,2,0
KAM3413703.1,16538,15879,17381,36,48,42,36,57,12,24,34,43,96,80,96
KAM3413704.1,3249,2885,2713,2,0,0,0,8,6,10,13,18,25,16,39
KAM3413705.1,143,79,65,4,0,0,0,0,2,0,3,2,0,2,3
KAM3413706.1,808,513,1074,2,0,0,4,5,6,10,2,1,2,0,5
KAM3413708.1,663,392,625,8,4,6,0,1,2,0,8,2,2,6,4
KAM3413709.1,408,408,566,0,0,0,0,6,4,10,8,6,4,4,5
KAM3413711.1,448,480,548,2,0,12,0,4,2,4,8,2,2,2,0
KAM3413712.1,441,532,608,0,0,0,4,7,4,0,0,0,28,15,22
KAM3413713.1,1326,1732,2805,4,4,0,2,8,0,0,6,10,26,16,12
KAM3413714.1,3070,3355,2802,36,16,18,8,16,10,16,12,22,16,20,16
KAM3413715.1,707,814,567,4,4,0,4,1,1,6,2,1,4,6,4
KAM3413716.1,77,56,66,0,0,0,0,0,0,0,0,0,2,0,0
KAM3413718.1,80,99,95,0,0,0,0,2,0,2,2,3,0,0,6
KAM3413719.1,51,29,80,0,0,0,0,2,0,0,2,0,0,0,0
KAM3413721.1,1004,798,812,8,8,12,0,6,0,7,10,10,10,6,10
KAM3413723.1,246,229,298,0,0,0,0,8,2,2,2,5,4,0,4
KAM3413724.1,1302,854,1019,4,16,6,8,40,16,63,76,111,25,32,66
KAM3413725.1,753,790,1195,4,4,0,0,6,3,12,12,12,0,0,8
KAM3413726.1,865,455,400,0,0,6,1,2,0,5,10,4,3,2,5
KAM3413727.1,19876,22625,10813,2,0,0,10,16,12,20,21,10,43,42,92
KAM3413728.1,1873,1613,1341,0,0,0,2,0,2,0,3,0,2,11,4
KAM3413729.1,1821,1016,594,6,0,0,0,4,1,0,0,2,8,8,4
KAM3413730.1,275,224,200,0,0,0,0,4,0,0,0,2,4,2,2
KAM3413731.1,6222,4215,4119,18,16,24,6,13,5,15,21,22,44,40,50
KAM3413732.1,719,526,668,0,0,0,6,11,10,14,10,19,14,25,24
KAM3413733.1,261,189,252,0,0,0,0,2,4,5,0,2,2,6,0
KAM3413734.1,2545,2649,2196,8,0,6,0,8,10,7,8,10,7,19,15
KAM3413735.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
KAM3413736.1,283,360,438,2,0,0,4,4,0,0,4,0,4,6,4
KAM3413737.1,347,386,354,0,0,6,3,4,2,2,4,11,2,0,2
KAM3413738.1,796,938,734,2,0,0,8,0,10,4,2,0,6,5,4
KAM3413739.1,66,12,101,0,0,0,0,2,0,0,0,0,52,14,33
KAM3413740.1,25,25,42,0,0,0,0,0,1,0,2,2,0,0,0
KAM3413741.1,6,6,9,0,0,0,0,0,0,2,0,1,0,0,0
KAM3413742.1,15,11,38,0,4,12,0,0,0,0,0,0,0,0,3
KAM3413743.1,449,243,479,4,0,0,0,0,1,1,0,1,3,2,5
KAM3413744.1,928,740,746,10,0,0,6,8,2,6,7,20,14,18,18
KAM3413745.1,957,907,889,0,4,6,10,8,12,14,2,12,6,17,8
KAM3413747.1,124,89,163,0,0,0,2,0,2,10,0,0,2,4,4
KAM3413748.1,1907,1280,1650,0,0,6,0,1,4,2,2,10,0,4,4
KAM3413749.1,876,1102,964,2,0,18,2,1,4,4,5,3,11,7,11
KAM3413750.1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413751.1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413752.1,1569,1450,1478,18,8,0,2,8,6,7,4,6,13,18,31
KAM3413753.1,196,236,146,0,0,0,0,2,7,7,0,3,0,3,0
KAM3413755.1,366,282,552,0,0,0,0,4,2,3,2,9,2,7,0
KAM3413756.1,768,856,862,8,8,0,0,0,5,2,4,0,12,6,26
KAM3413757.1,1611,1666,1240,3,4,0,12,13,7,3,0,18,26,28,28
KAM3413759.1,12960,13023,12302,49,32,57,96,50,77,27,21,53,90,102,86
KAM3413761.1,1627,1467,1351,5,8,18,10,13,6,2,14,8,12,15,26
KAM3413762.1,13704,8319,11986,18,8,18,28,36,26,34,28,27,270,366,367
KAM3413763.1,888,900,1039,8,8,0,4,10,8,2,2,1,8,17,26
KAM3413764.1,321,181,293,0,0,0,0,0,0,2,0,0,0,1,2
KAM3413765.1,238,273,224,0,4,0,0,0,2,0,0,0,3,0,6
KAM3413766.1,47,104,86,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413767.1,18,29,43,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413768.1,4,8,43,0,0,0,0,0,0,0,0,0,2,0,0
KAM3413769.1,110,53,106,0,0,0,0,0,1,0,2,4,0,0,0
KAM3413770.1,186,243,385,0,0,0,2,0,0,5,6,8,0,0,1
KAM3413771.1,2664,2696,2892,8,8,9,35,10,13,20,14,20,22,16,29
KAM3413772.1,1383,1440,1765,2,4,6,0,6,4,7,5,18,3,5,18
KAM3413773.1,53,73,125,0,0,0,0,0,0,0,3,0,0,1,0
KAM3413774.1,72,37,138,0,0,0,0,0,4,0,6,6,0,1,2
KAM3413775.1,775,568,895,0,0,0,0,0,4,0,6,5,0,0,0
KAM3413776.1,37,28,31,0,0,0,0,0,0,0,0,1,0,0,0
KAM3413777.1,56,30,25,0,0,0,0,3,0,0,0,0,0,1,0
KAM3413778.1,441,201,311,0,4,0,0,3,6,2,0,6,2,0,5
KAM3413779.1,625,369,417,0,0,0,0,2,1,0,2,4,8,6,2
KAM3413780.1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413781.1,5597,4556,4572,62,32,36,32,32,47,26,38,48,66,89,92
KAM3413782.1,1246,836,1205,5,20,12,4,8,6,10,16,8,12,17,29
KAM3413783.1,1530,929,1171,0,0,0,4,5,7,8,3,11,0,4,4
KAM3413784.1,13,18,21,0,0,0,0,0,0,0,0,0,0,0,0
KAM3413785.1,16519,13735,16209,10,0,0,55,64,114,148,206,217,55,79,90
KAM3413786.1,33,30,75,0,0,0,1,0,0,5,4,6,3,6,3
KAM3413787.1,380,284,322,2,0,0,0,1,2,4,4,2,4,0,4
KAM3413788.1,194,207,172,2,0,0,4,0,0,0,0,2,0,0,0
KAM3413789.1,116,158,172,0,0,0,1,0,9,4,0,3,2,2,3
KAM3413790.1,3883,4161,2940,7,8,6,2,4,1,2,2,0,16,10,17
KAM3413791.1,176,50,196,0,0,0,0,0,0,2,0,1,0,0,0
KAM3413792.1,4574,3040,2838,12,16,0,6,14,6,6,20,34,4,3,12
KAM3413793.1,1782,2153,1635,2,0,3,2,4,2,4,1,13,8,4,19
KAM3413794.1,183,150,159,0,0,0,2,0,0,2,0,0,0,0,0
KAM3413795.1,44255,39090,32058,14,36,12,2,8,8,12,8,8,39,20,45
KAM3413796.1,8970,5839,8523,1,0,0,6,5,0,5,1,0,1,4,20
KAM3413797.1,2157,2309,1603,6,12,12,8,6,6,8,15,22,4,2,15
KAM3413798.1,4492,3883,2420,0,0,0,0,13,3,47,76,99,8,6,2
KAM3413799.1,989,1070,1037,3,4,6,3,9,2,20,16,18,0,13,2
KAM3413800.1,640,718,542,3,6,12,0,6,3,4,2,6,0,1,8
KAM3413801.1,4378,3642,4723,3,4,6,13,21,14,15,22,7,13,44,45
KAM3413802.1,2118,2503,2111,8,14,6,4,2,7,4,6,6,11,12,8
KAM3413804.1,7838,6636,5315,20,0,12,18,22,7,16,19,16,35,36,59
KAM3413805.1,2343,2037,1089,8,4,0,2,4,4,0,2,9,0,2,15
KAM3413806.1,1238,1001,1588,0,0,0,7,5,6,5,8,14,0,3,8
KAM3413807.1,451,543,382,0,4,0,2,2,4,2,2,13,0,0,3
KAM3413808.1,489,308,919,0,4,0,3,0,3,4,6,0,2,0,14
KAM3413809.1,878,491,1423,2,0,0,2,8,7,20,20,23,22,18,16
KAM3413810.1,518,328,653,0,8,0,8,2,0,5,2,4,4,2,2
KAM3413811.1,124,58,190,2,0,0,2,0,0,0,0,2,0,0,0
KAM3413812.1,3350,2720,5464,6,8,0,2,0,2,0,0,2,2,3,6
KAM3413813.1,893,1015,1057,8,12,24,0,9,2,2,8,6,6,12,17
KAM3413814.1,757,562,812,4,0,0,6,16,8,16,2,10,8,10,10
KAM3413815.1,97,112,146,0,0,0,0,2,5,2,3,0,0,0,0
KAM3413816.1,3071,2392,2099,6,0,12,6,2,0,6,16,18,12,10,8
KAM3413817.1,302,227,575,0,0,0,0,0,0,1,0,8,2,2,0
KAM3413818.1,601,579,868,4,4,0,3,5,0,10,9,2,4,3,4
