Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2207292,1595,1243,511,4,2,0,0,0,0,4,0,0,14,48,12
KAF2207293,2570,2305,2502,0,0,2,4,2,0,23,5,12,100,189,76
KAF2207294,5133,3122,533,2,2,2,0,0,0,0,0,2,6,13,6
KAF2207295,30,32,18,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207296,4822,4547,3156,0,0,2,0,0,0,22,4,7,42,77,33
KAF2207297,317,310,365,0,0,0,0,0,0,4,0,0,0,7,5
KAF2207298,8435,5282,9684,21,13,12,0,4,10,83,44,53,676,1426,508
KAF2207299,5059,4127,3123,2,4,3,10,0,0,15,8,7,46,71,24
KAF2207300,3263,2536,2561,4,0,6,4,1,0,11,8,6,46,78,45
KAF2207301,558,387,336,0,0,0,0,0,0,6,0,2,8,12,10
KAF2207302,134,137,112,0,0,2,0,0,0,4,2,0,75,232,118
KAF2207303,1671,1241,657,2,2,0,4,0,8,8,0,3,17,54,43
KAF2207304,123,134,178,0,0,0,0,0,0,0,0,0,0,5,3
KAF2207305,92,113,343,0,0,0,2,0,0,0,0,0,0,13,6
KAF2207306,2706,3262,6039,0,0,0,4,0,2,43,18,26,100,228,80
KAF2207307,25,21,43,0,0,0,0,0,0,0,0,2,0,2,0
KAF2207308,400,321,540,0,0,0,0,0,0,0,0,2,6,9,0
KAF2207309,857,903,1015,0,0,0,0,0,0,7,0,1,10,56,28
KAF2207310,1984,2555,3773,2,0,0,0,0,4,14,10,16,70,110,51
KAF2207311,768,595,297,0,0,0,0,0,0,2,0,2,6,10,10
KAF2207312,26,29,73,0,0,0,0,0,0,4,0,0,0,2,0
KAF2207313,80,51,100,0,0,0,0,0,0,0,0,0,0,5,2
KAF2207314,90,62,97,0,0,0,0,0,0,0,0,0,0,4,0
KAF2207315,3053,2725,1627,2,0,0,0,0,0,4,0,0,18,51,14
KAF2207316,38511,36223,23333,7,12,8,19,25,13,114,53,66,474,964,455
KAF2207317,20536,17755,7998,6,3,4,2,2,0,38,4,5,78,144,57
KAF2207318,227,182,118,0,0,0,0,0,0,0,0,0,2,8,0
KAF2207319,4570,3947,4864,0,2,2,0,0,0,25,8,2,31,110,45
KAF2207320,1801,1695,2244,0,2,0,0,0,0,12,4,2,6,26,14
KAF2207321,3611,2828,2577,0,4,0,2,0,2,22,4,6,46,103,31
KAF2207322,400,366,486,0,0,0,0,0,2,0,0,1,14,24,15
KAF2207323,16,25,56,0,0,0,0,0,0,2,0,0,7,3,1
KAF2207324,73,68,85,0,0,0,0,0,0,0,2,0,4,21,17
KAF2207325,22710,16769,3917,10,10,3,0,0,0,2,0,0,92,137,123
KAF2207326,2040,2068,4149,4,2,5,2,2,0,19,3,6,29,67,20
KAF2207103,506,549,833,0,0,0,0,0,2,6,2,0,24,83,44
KAF2207104,2967,2402,1938,0,0,0,0,0,2,11,10,3,23,68,37
KAF2207105,871,761,1185,0,2,0,2,0,0,10,6,8,45,43,24
KAF2207106,5,21,19,0,0,0,0,0,0,0,0,0,0,0,2
KAF2207107,13,12,12,0,0,0,0,0,0,0,0,0,0,0,4
KAF2207108,2181,2208,1996,0,2,0,0,0,2,4,0,0,31,31,14
KAF2207109,3269,3320,5383,4,0,3,4,0,0,6,2,5,14,44,10
KAF2207110,2384,2195,1226,0,2,2,0,0,0,8,0,8,33,92,27
KAF2207111,109,133,99,0,0,0,0,0,0,0,0,0,1,0,0
KAF2207112,1454,1386,2828,0,0,0,0,1,2,8,4,4,28,22,22
KAF2207113,543,433,824,0,0,0,0,0,2,1,2,2,4,8,6
KAF2207114,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0
KAF2207115,533,485,355,0,0,0,0,0,0,14,6,7,14,39,22
KAF2207116,53,49,57,0,0,0,0,2,0,2,0,0,6,0,0
KAF2207117,1722,1561,1687,2,0,2,0,0,2,8,5,7,54,123,56
KAF2207118,489,484,759,0,0,0,0,0,0,2,4,0,25,66,14
KAF2207119,2078,1727,1023,0,4,2,2,1,2,11,0,6,30,54,26
KAF2207120,773,650,940,0,0,0,0,0,0,3,1,2,19,37,17
KAF2207121,14480,12995,6778,2,2,5,0,0,2,16,6,6,47,118,43
KAF2207122,76,82,175,0,0,0,0,0,0,0,0,0,0,13,4
KAF2207123,68,90,124,0,0,0,0,0,0,0,0,0,7,3,2
KAF2207124,120,72,143,0,0,0,0,0,0,3,0,2,5,6,6
KAF2207125,2199,1981,3201,1,0,0,2,0,2,10,0,2,17,33,11
KAF2207126,16576,14403,11743,10,6,3,2,0,2,51,15,34,178,314,91
KAF2207127,3805,3850,3726,2,0,0,2,2,8,23,6,11,99,239,131
KAF2207128,555,626,998,0,2,0,0,0,0,2,2,0,25,62,34
KAF2207129,49,34,74,0,0,0,0,0,0,3,0,0,0,10,0
KAF2207130,150,129,121,0,0,0,0,0,0,0,0,0,4,0,0
KAF2207131,287,305,482,0,0,0,2,0,3,1,0,0,13,24,6
KAF2207132,2842,3061,6363,2,0,0,4,2,6,28,8,9,44,95,33
KAF2207133,7015,5300,1176,0,0,0,0,1,0,6,0,0,28,39,20
KAF2207134,3,2,3,0,0,0,0,0,0,0,0,0,2,0,1
KAF2207135,1222,999,1190,2,0,4,2,0,3,22,0,10,54,135,48
KAF2207136,410,330,761,2,0,0,0,0,2,4,2,0,17,43,8
KAF2207137,712,709,688,0,0,0,0,0,0,4,2,4,4,10,16
KAF2207138,1239,1287,1710,0,0,0,0,2,1,6,0,4,11,52,22
KAF2207139,417,446,589,0,0,0,0,0,0,8,0,0,11,44,32
KAF2207140,3303,2746,1741,0,0,0,0,2,0,22,8,7,25,54,30
KAF2207141,1762,1750,1301,2,4,0,0,2,8,6,10,6,30,88,50
KAF2207142,34,33,39,0,0,0,0,0,0,0,0,0,0,2,0
KAF2207143,2405,1922,2706,8,0,2,4,0,8,12,9,13,29,70,23
KAF2207144,14267,12986,8731,5,6,7,9,2,11,125,70,30,603,1518,747
KAF2207145,4028,3312,6969,10,6,4,2,6,2,44,12,18,122,270,111
KAF2207146,2,3,3,0,0,0,0,0,0,0,0,0,0,0,2
KAF2207147,1704,1694,1623,0,0,2,0,0,2,6,2,8,23,58,11
KAF2207148,1275,1133,421,4,1,0,0,0,2,1,0,2,38,48,29
KAF2207149,1791,1616,1300,0,0,0,0,3,0,14,0,2,34,71,26
KAF2207150,29703,25580,12240,8,2,8,0,0,2,24,4,8,66,203,74
KAF2207151,180,146,194,0,0,0,0,0,0,4,1,4,7,8,13
KAF2207152,376,328,388,2,0,0,0,0,0,12,6,2,4,14,6
KAF2207153,1918,1484,895,2,0,0,0,0,0,7,3,4,54,54,33
KAF2207154,1392,862,473,2,0,2,2,0,0,6,6,2,10,18,15
KAF2207155,51,44,18,0,0,0,0,0,0,0,0,0,2,2,0
KAF2207156,15001,13893,11340,11,8,6,3,2,4,60,19,34,202,391,191
KAF2207157,42,29,39,0,0,0,2,0,0,0,0,0,2,2,2
KAF2207158,951,737,310,0,0,0,0,0,0,11,6,7,34,84,47
KAF2207159,1906,1568,1057,0,2,0,0,0,0,6,6,5,40,72,48
KAF2207160,3391,2989,3096,0,0,2,2,0,0,20,9,6,109,223,119
KAF2207161,489,501,1008,0,0,0,0,0,2,11,0,2,12,31,15
KAF2207162,814,814,1420,0,0,1,1,0,2,22,1,12,26,44,15
KAF2207163,123,72,130,0,0,0,0,0,0,0,0,0,0,2,2
KAF2207164,1514,1245,786,2,0,0,0,0,0,2,0,0,2,11,16
KAF2207165,5848,5595,3034,2,0,3,4,4,3,17,4,4,59,175,60
KAF2207166,2704,2567,2039,0,0,2,4,0,0,5,4,6,35,132,68
KAF2207167,1519,1329,1141,0,0,0,2,0,4,18,2,6,39,101,42
KAF2207168,12713,12317,9012,2,0,0,4,4,2,16,16,6,36,47,20
KAF2207169,1811,1423,1255,0,0,0,0,0,2,7,6,2,33,54,25
KAF2207170,26,27,26,0,0,0,1,0,0,0,0,0,1,4,2
KAF2207171,84,74,104,0,0,0,1,0,0,0,0,0,7,7,4
KAF2207172,39,22,49,0,0,2,0,0,0,0,0,0,0,2,0
KAF2207173,59,42,83,0,0,0,0,0,1,0,0,2,0,8,2
KAF2207174,3107,2611,1904,8,2,3,0,0,0,10,12,8,47,91,52
KAF2207175,471,316,245,2,0,0,0,0,0,0,0,4,4,8,4
KAF2207176,1697,1358,1076,0,0,2,0,0,0,8,4,2,44,54,35
KAF2207177,92,94,181,0,0,0,0,0,2,2,0,0,4,3,5
KAF2207178,97,80,249,0,0,0,0,0,2,0,0,0,6,4,2
KAF2207179,10123,8943,8461,3,2,12,0,2,3,74,25,35,271,438,192
KAF2207180,6,8,16,0,0,0,0,0,0,0,0,0,0,2,0
KAF2207181,130,116,101,0,0,2,0,0,0,0,0,0,0,10,0
KAF2207182,3784,3624,2307,0,0,0,1,2,2,19,0,4,28,75,42
KAF2207183,4238,3738,1381,4,2,3,0,0,2,8,5,4,39,51,30
KAF2207184,3996,3327,3786,2,2,14,6,10,6,24,6,6,100,224,67
KAF2207185,1195,1208,1618,2,0,0,0,2,2,14,6,4,42,97,51
KAF2207186,3695,3332,2941,2,6,2,0,2,4,25,14,12,97,218,114
KAF2207187,197,259,757,0,0,0,5,2,2,18,8,14,6,8,4
KAF2207188,437,636,1323,0,0,0,0,0,0,2,0,0,12,15,19
KAF2207189,318,258,373,0,0,0,0,0,0,13,0,2,29,70,58
KAF2207190,425,340,519,0,0,0,0,2,2,4,0,0,13,25,12
KAF2207191,132,151,212,0,0,0,0,0,0,6,1,4,8,25,6
KAF2207192,3567,3541,4115,0,0,0,46,34,28,198,32,35,267,560,301
KAF2207193,380,333,488,0,0,0,0,0,4,3,0,2,13,30,11
KAF2207194,379,338,617,0,0,0,0,2,0,4,2,8,23,37,22
KAF2207195,988,854,1062,0,2,0,4,0,0,4,2,2,34,71,25
KAF2207196,1090,1108,2641,0,1,0,0,2,2,22,2,6,56,110,70
KAF2207197,101,87,89,0,0,0,0,0,0,0,0,0,4,4,3
KAF2207198,8,10,2,0,0,0,0,0,0,0,2,0,0,0,0
KAF2207199,857,875,2065,2,0,0,0,0,2,10,2,2,52,63,30
KAF2207200,920,967,1346,0,0,2,0,0,2,6,0,4,36,83,44
KAF2207201,309,254,153,2,0,0,0,0,0,4,1,0,14,25,12
KAF2207202,1257,1233,843,2,0,2,0,1,0,6,0,2,21,22,4
KAF2207203,1488,1060,1168,0,0,2,0,0,0,16,2,10,70,153,58
KAF2207204,92,73,114,0,0,0,0,0,0,0,2,0,8,5,8
KAF2207205,160,118,274,0,0,0,0,0,0,2,0,0,11,22,10
KAF2207206,7,4,14,0,0,0,0,0,0,0,0,0,0,2,0
KAF2207207,34,29,67,0,0,0,0,0,0,4,0,0,2,4,3
KAF2207208,1843,1622,1685,0,0,0,4,0,4,4,2,9,38,86,28
KAF2207209,1253,1033,1029,2,0,0,0,0,0,2,8,4,16,11,10
KAF2207210,3712,2976,3088,0,6,2,0,2,2,6,0,0,28,79,43
KAF2207211,169,143,36,0,0,0,2,0,0,19,8,5,37,67,53
